chapter,item_id,item_index,q_type,reference,question,standard_answer,method,model,generated_answer,score
luke2,uw-174349-mcq,6,mcq,文本甲 2:9,群体01如何回应实体01？,They were very afraid.,nllb-200-distilled-600M,llama1b,D (correct D),1.0
luke2,uw-174349-mcq,6,mcq,文本甲 2:9,群体01如何回应实体01？,They were very afraid.,nllb-200-distilled-600M,qwen1.5b,C (correct D),0.0
luke2,uw-174349-mcq,6,mcq,文本甲 2:9,群体01如何回应实体01？,They were very afraid.,llm_prompt_low,llama1b,D (correct D),1.0
luke2,uw-174349-mcq,6,mcq,文本甲 2:9,群体01如何回应实体01？,They were very afraid.,llm_prompt_low,qwen1.5b,C (correct D),0.0
luke2,uw-174349-mcq,6,mcq,文本甲 2:9,群体01对实体01有什么反应？,They were very afraid.,llm_prompt_low,qwen1.7b,C (correct D),0.0
luke2,uw-174349-mcq,6,mcq,Luke 2:9,群体01如何回应实体01？,They were very afraid.,llm_prompt_medium,llama1b,D (correct D),1.0
luke2,uw-174349-mcq,6,mcq,文本甲 2:9,群体01如何回应实体01？,They were very afraid.,llm_prompt_medium,qwen1.5b,C (correct D),0.0
luke2,uw-174349-mcq,6,mcq,文本甲 2:9,群体01对实体01有什么反应？,They were very afraid.,llm_prompt_medium,qwen1.7b,C (correct D),0.0
luke2,uw-174349-mcq,6,mcq,Luke 2:9,群体01如何回应实体01？,They were very afraid.,nllb-200-1.3B,llama1b,D (correct D),1.0
luke2,uw-174349-mcq,6,mcq,文本甲 2:9,群体01如何回应实体01？,They were very afraid.,nllb-200-1.3B,qwen1.5b,C (correct D),0.0
luke2,uw-174349-mcq,6,mcq,文本甲 2:9,群体01对实体01有什么反应？,They were very afraid.,nllb-200-1.3B,qwen1.7b,D (correct D),1.0
luke2,uw-174349-mcq,6,mcq,Luke 2:9,群体01如何回应实体01？,They were very afraid.,llm_prompt_high,llama1b,D (correct D),1.0
luke2,uw-174349-mcq,6,mcq,文本甲 2:9,群体01如何回应实体01？,They were very afraid.,llm_prompt_high,qwen1.5b,C (correct D),0.0
luke2,uw-174349-mcq,6,mcq,文本甲 2:9,群体01对实体01有什么反应？,They were very afraid.,llm_prompt_high,qwen1.7b,D (correct D),1.0
luke2,uw-174350-open,7,open,文本甲 2:11,实体01给群体01报了什么消息？,The Savior had been born.,google_word_by_word,llama1b,Do not be afraid. I bring good news of great joy for all people.,1.0
luke2,uw-174350-open,7,open,文本甲 2:11,实体01给群体01报了什么消息？,The Savior had been born.,google_word_by_word,qwen1.5b,Entity 01 gave Group 01 great good news.,1.0
luke2,uw-174350-open,7,open,文本甲 2:11,实体01把什么消息告诉群体01？,The Savior had been born.,google_word_by_word,qwen1.7b,Entity 01 told Group 01 the good news that 'great joy will come'.,0.0
luke2,uw-174350-open,7,open,Luke 2:11,实体01给群体01报了什么消息？,The Savior had been born.,mBART-50,llama1b,Entity 01 told them not to fear and brought good news that will bring great joy to many.,1.0
luke2,uw-174350-open,7,open,文本甲 2:11,实体01给群体01报了什么消息？,The Savior had been born.,mBART-50,qwen1.5b,He brought good news that would make everyone very happy.,1.0
luke2,uw-174350-open,7,open,文本甲 2:11,实体01把什么消息告诉群体01？,The Savior had been born.,mBART-50,qwen1.7b,"Entity 01 told Group 01 the message: 'Do not be afraid, I bring good news that will bring great joy to all.'",1.0
luke2,uw-174350-open,7,open,文本甲 2:11,实体01给群体01报了什么消息？,The Savior had been born.,helsinki,llama1b,You want a savior.,0.0
luke2,uw-174350-open,7,open,文本甲 2:11,实体01给群体01报了什么消息？,The Savior had been born.,helsinki,qwen1.5b,The news of the Savior's birth.,1.0
luke2,uw-174350-open,7,open,文本甲 2:11,实体01把什么消息告诉群体01？,The Savior had been born.,helsinki,qwen1.7b,"Entity 01 told Group 01 that there is ""good news that will bring great joy to the world.""",1.0
luke2,uw-174350-open,7,open,文本甲 2:11,实体01给群体01报了什么消息？,The Savior had been born.,nllb-200-distilled-600M,llama1b,The joyful gospel.,0.0
luke2,uw-174350-open,7,open,文本甲 2:11,实体01给群体01报了什么消息？,The Savior had been born.,nllb-200-distilled-600M,qwen1.5b,The Savior has been born to you.,1.0
luke2,uw-174350-open,7,open,文本甲 2:11,实体01给群体01报了什么消息？,The Savior had been born.,llm_prompt_low,llama1b,"Do not be afraid, I bring you good news to bring joy to the people.",0.0
luke2,uw-174350-open,7,open,文本甲 2:11,实体01给群体01报了什么消息？,The Savior had been born.,llm_prompt_low,qwen1.5b,The news of the Messiah's birth.,1.0
luke2,uw-174350-open,7,open,文本甲 2:11,实体01把什么消息告诉群体01？,The Savior had been born.,llm_prompt_low,qwen1.7b,Entity 01 brought great joyful news to Group 01.,1.0
luke2,uw-174350-open,7,open,Luke 2:11,实体01给群体01报了什么消息？,The Savior had been born.,llm_prompt_medium,llama1b,"Today, a savior was born for you; he is the Messiah, Master A.",1.0
luke2,uw-174350-open,7,open,文本甲 2:11,实体01给群体01报了什么消息？,The Savior had been born.,llm_prompt_medium,qwen1.5b,The news of the Messiah's birth.,1.0
luke2,uw-174350-open,7,open,文本甲 2:11,实体01把什么消息告诉群体01？,The Savior had been born.,llm_prompt_medium,qwen1.7b,Entity 01 brought good news that made everyone extremely joyful.,1.0
luke2,uw-174350-open,7,open,Luke 2:11,实体01给群体01报了什么消息？,The Savior had been born.,nllb-200-1.3B,llama1b,Great joy.,0.0
luke2,uw-174350-open,7,open,文本甲 2:11,实体01给群体01报了什么消息？,The Savior had been born.,nllb-200-1.3B,qwen1.5b,The news of the Savior's birth.,1.0
luke2,uw-174350-open,7,open,文本甲 2:11,实体01把什么消息告诉群体01？,The Savior had been born.,nllb-200-1.3B,qwen1.7b,Entity 01 brought joyful news.,1.0
luke2,uw-174350-open,7,open,Luke 2:11,实体01给群体01报了什么消息？,The Savior had been born.,llm_prompt_high,llama1b,The good news concerns all people everywhere.,0.0
luke2,uw-174350-open,7,open,文本甲 2:11,实体01给群体01报了什么消息？,The Savior had been born.,llm_prompt_high,qwen1.5b,"The good news, concerning people everywhere.",0.0
luke2,uw-174350-open,7,open,文本甲 2:11,实体01把什么消息告诉群体01？,The Savior had been born.,llm_prompt_high,qwen1.7b,"Entity 01 told Group 01, 'Good news, this is great joy for everyone.'",1.0
luke2,uw-174350-mcq,8,mcq,文本甲 2:11,实体01给群体01报了什么消息？,The Savior had been born.,google_word_by_word,llama1b,None (correct A),0.0
luke2,uw-174350-mcq,8,mcq,文本甲 2:11,实体01给群体01报了什么消息？,The Savior had been born.,google_word_by_word,qwen1.5b,A (correct A),1.0
luke2,uw-174350-mcq,8,mcq,文本甲 2:11,实体01把什么消息告诉群体01？,The Savior had been born.,google_word_by_word,qwen1.7b,A (correct A),1.0
luke2,uw-174350-mcq,8,mcq,Luke 2:11,实体01给群体01报了什么消息？,The Savior had been born.,mBART-50,llama1b,A (correct A),1.0
luke2,uw-174350-mcq,8,mcq,文本甲 2:11,实体01给群体01报了什么消息？,The Savior had been born.,mBART-50,qwen1.5b,A (correct A),1.0
luke2,uw-174350-mcq,8,mcq,文本甲 2:11,实体01把什么消息告诉群体01？,The Savior had been born.,mBART-50,qwen1.7b,A (correct A),1.0
luke2,uw-174350-mcq,8,mcq,文本甲 2:11,实体01给群体01报了什么消息？,The Savior had been born.,helsinki,llama1b,None (correct A),0.0
luke2,uw-174350-mcq,8,mcq,文本甲 2:11,实体01给群体01报了什么消息？,The Savior had been born.,helsinki,qwen1.5b,A (correct A),1.0
luke2,uw-174350-mcq,8,mcq,文本甲 2:11,实体01把什么消息告诉群体01？,The Savior had been born.,helsinki,qwen1.7b,A (correct A),1.0
luke2,uw-174350-mcq,8,mcq,文本甲 2:11,实体01给群体01报了什么消息？,The Savior had been born.,nllb-200-distilled-600M,llama1b,A (correct A),1.0
luke2,uw-174350-mcq,8,mcq,文本甲 2:11,实体01给群体01报了什么消息？,The Savior had been born.,nllb-200-distilled-600M,qwen1.5b,A (correct A),1.0
luke2,uw-174350-mcq,8,mcq,文本甲 2:11,实体01给群体01报了什么消息？,The Savior had been born.,llm_prompt_low,llama1b,None (correct A),0.0
luke2,uw-174350-mcq,8,mcq,文本甲 2:11,实体01给群体01报了什么消息？,The Savior had been born.,llm_prompt_low,qwen1.5b,A (correct A),1.0
luke2,uw-174350-mcq,8,mcq,文本甲 2:11,实体01把什么消息告诉群体01？,The Savior had been born.,llm_prompt_low,qwen1.7b,A (correct A),1.0
luke2,uw-174350-mcq,8,mcq,Luke 2:11,实体01给群体01报了什么消息？,The Savior had been born.,llm_prompt_medium,llama1b,A (correct A),1.0
luke2,uw-174350-mcq,8,mcq,文本甲 2:11,实体01给群体01报了什么消息？,The Savior had been born.,llm_prompt_medium,qwen1.5b,A (correct A),1.0
luke2,uw-174350-mcq,8,mcq,文本甲 2:11,实体01把什么消息告诉群体01？,The Savior had been born.,llm_prompt_medium,qwen1.7b,A (correct A),1.0
luke2,uw-174350-mcq,8,mcq,Luke 2:11,实体01给群体01报了什么消息？,The Savior had been born.,nllb-200-1.3B,llama1b,A (correct A),1.0
luke2,uw-174350-mcq,8,mcq,文本甲 2:11,实体01给群体01报了什么消息？,The Savior had been born.,nllb-200-1.3B,qwen1.5b,A (correct A),1.0
luke2,uw-174350-mcq,8,mcq,文本甲 2:11,实体01把什么消息告诉群体01？,The Savior had been born.,nllb-200-1.3B,qwen1.7b,A (correct A),1.0
luke2,uw-174350-mcq,8,mcq,Luke 2:11,实体01给群体01报了什么消息？,The Savior had been born.,llm_prompt_high,llama1b,A (correct A),1.0
luke2,uw-174350-mcq,8,mcq,文本甲 2:11,实体01给群体01报了什么消息？,The Savior had been born.,llm_prompt_high,qwen1.5b,A (correct A),1.0
luke2,uw-174350-mcq,8,mcq,文本甲 2:11,实体01把什么消息告诉群体01？,The Savior had been born.,llm_prompt_high,qwen1.7b,A (correct A),1.0
luke2,uw-174351-open,9,open,文本甲 2:15,实体01离开后群体01做了什么？,Went to Bethlehem to see the child.,google_word_by_word,llama1b,"Let's go to Place 02 to see what happened, as Master A told us about it.",1.0
luke2,uw-174351-open,9,open,文本甲 2:15,实体01离开后群体01做了什么？,Went to Bethlehem to see the child.,google_word_by_word,qwen1.5b,"They went to place 02 to see what happened, where Master A told them about the child.",1.0
luke2,uw-174351-open,9,open,文本甲 2:15,实体01离开后群体01做了什么？,Went to Bethlehem to see the child.,google_word_by_word,qwen1.7b,"After Entity 01 left, Group 01 went to location 03 and established Person D, Person E, and baby WHO.",0.0
luke2,uw-174351-open,9,open,Luke 2:15,实体01离开后群体01做了什么？,Went to Bethlehem to see the child.,mBART-50,llama1b,"After Entity 01 left for heaven, the group said, 'Let's go to place 02 to see what Master A told us.'",1.0
luke2,uw-174351-open,9,open,文本甲 2:15,实体01离开后群体01做了什么？,Went to Bethlehem to see the child.,mBART-50,qwen1.5b,"Group 01 said to each other, 'Let's go to Location 02 and see what Master A told us.'",1.0
luke2,uw-174351-open,9,open,文本甲 2:15,实体01离开后群体01做了什么？,Went to Bethlehem to see the child.,mBART-50,qwen1.7b,"After Entity 01 left, Group 01 went to Location 03 and spread news about the baby.",1.0
luke2,uw-174351-open,9,open,文本甲 2:15,实体01离开后群体01做了什么？,Went to Bethlehem to see the child.,helsinki,llama1b,We went to place 02 to see this matter.,1.0
luke2,uw-174351-open,9,open,文本甲 2:15,实体01离开后群体01做了什么？,Went to Bethlehem to see the child.,helsinki,qwen1.5b,Group 01 said to each other: Let's go to Location 02 to see this thing.,1.0
luke2,uw-174351-open,9,open,文本甲 2:15,实体01离开后群体01做了什么？,Went to Bethlehem to see the child.,helsinki,qwen1.7b,"After Entity 01 left, Group 01 went to Location 03 to see the situation.",1.0
luke2,uw-174351-open,9,open,文本甲 2:15,实体01离开后群体01做了什么？,Went to Bethlehem to see the child.,nllb-200-distilled-600M,llama1b,Group 01 returned to Honored A in heaven.,0.0
luke2,uw-174351-open,9,open,文本甲 2:15,实体01离开后群体01做了什么？,Went to Bethlehem to see the child.,nllb-200-distilled-600M,qwen1.5b,"Group 01 said to each other, 'Let's go to place 02 to see this, this is what the Lord told us.'",1.0
luke2,uw-174351-open,9,open,文本甲 2:15,实体01离开后群体01做了什么？,Went to Bethlehem to see the child.,llm_prompt_low,llama1b,The group went to location 02 to see what Master A told them.,1.0
luke2,uw-174351-open,9,open,文本甲 2:15,实体01离开后群体01做了什么？,Went to Bethlehem to see the child.,llm_prompt_low,qwen1.5b,Group 01 hurried to Location 02.,1.0
luke2,uw-174351-open,9,open,文本甲 2:15,实体01离开后群体01做了什么？,Went to Bethlehem to see the child.,llm_prompt_low,qwen1.7b,"After Entity 01 left, Group 01 went to location 03 to check and search for Person D, Person E, and the baby, and spread the related news.",1.0
luke2,uw-174351-open,9,open,Luke 2:15,实体01离开后群体01做了什么？,Went to Bethlehem to see the child.,llm_prompt_medium,llama1b,They left.,1.0
luke2,uw-174351-open,9,open,文本甲 2:15,实体01离开后群体01做了什么？,Went to Bethlehem to see the child.,llm_prompt_medium,qwen1.5b,"Group 01 said to each other, 'Let's go to Place 02 to see this, as Master A told us.'",1.0
luke2,uw-174351-open,9,open,文本甲 2:15,实体01离开后群体01做了什么？,Went to Bethlehem to see the child.,llm_prompt_medium,qwen1.7b,"After Entity 01 left, Group 01 found Person D, Person E, and the baby.",0.0
luke2,uw-174351-open,9,open,Luke 2:15,实体01离开后群体01做了什么？,Went to Bethlehem to see the child.,nllb-200-1.3B,llama1b,Group 01 hurried to find Master A.,0.0
luke2,uw-174351-open,9,open,文本甲 2:15,实体01离开后群体01做了什么？,Went to Bethlehem to see the child.,nllb-200-1.3B,qwen1.5b,They spread the words spoken about the child.,0.0
luke2,uw-174351-open,9,open,文本甲 2:15,实体01离开后群体01做了什么？,Went to Bethlehem to see the child.,nllb-200-1.3B,qwen1.7b,"After Entity 01 left, Group 01 went to Location 03, found the baby, and told the story.",1.0
luke2,uw-174351-open,9,open,Luke 2:15,实体01离开后群体01做了什么？,Went to Bethlehem to see the child.,llm_prompt_high,llama1b,02 left.,0.0
luke2,uw-174351-open,9,open,文本甲 2:15,实体01离开后群体01做了什么？,Went to Bethlehem to see the child.,llm_prompt_high,qwen1.5b,Group 01 said to each other: 'Let's go to location 02 to see what Master A told us.',1.0
luke2,uw-174351-open,9,open,文本甲 2:15,实体01离开后群体01做了什么？,Went to Bethlehem to see the child.,llm_prompt_high,qwen1.7b,"After Entity 01 left, Group 01 went to Location 03, found Person D, Person E, and the baby, and spread the news.",1.0
luke2,uw-174351-mcq,10,mcq,文本甲 2:15,实体01离开后群体01去了哪里？,Went to Bethlehem to see the child.,google_word_by_word,llama1b,B (correct B),1.0
luke2,uw-174351-mcq,10,mcq,文本甲 2:15,实体01离开后群体01去了哪里？,Went to Bethlehem to see the child.,google_word_by_word,qwen1.5b,B (correct B),1.0
luke2,uw-174351-mcq,10,mcq,文本甲 2:15,实体01离开后群体01去哪儿？,Went to Bethlehem to see the child.,google_word_by_word,qwen1.7b,B (correct B),1.0
luke2,uw-174351-mcq,10,mcq,Luke 2:15,实体01离开后群体01去了哪里？,Went to Bethlehem to see the child.,mBART-50,llama1b,None (correct B),0.0
luke2,uw-174351-mcq,10,mcq,文本甲 2:15,实体01离开后群体01去了哪里？,Went to Bethlehem to see the child.,mBART-50,qwen1.5b,B (correct B),1.0
luke2,uw-174351-mcq,10,mcq,文本甲 2:15,实体01离开后群体01去哪儿？,Went to Bethlehem to see the child.,mBART-50,qwen1.7b,B (correct B),1.0
luke2,uw-174351-mcq,10,mcq,文本甲 2:15,实体01离开后群体01去了哪里？,Went to Bethlehem to see the child.,helsinki,llama1b,A (correct B),0.0
luke2,uw-174351-mcq,10,mcq,文本甲 2:15,实体01离开后群体01去了哪里？,Went to Bethlehem to see the child.,helsinki,qwen1.5b,B (correct B),1.0
luke2,uw-174351-mcq,10,mcq,文本甲 2:15,实体01离开后群体01去哪儿？,Went to Bethlehem to see the child.,helsinki,qwen1.7b,B (correct B),1.0
luke2,uw-174351-mcq,10,mcq,文本甲 2:15,实体01离开后群体01去了哪里？,Went to Bethlehem to see the child.,nllb-200-distilled-600M,llama1b,B (correct B),1.0
luke2,uw-174351-mcq,10,mcq,文本甲 2:15,实体01离开后群体01去了哪里？,Went to Bethlehem to see the child.,nllb-200-distilled-600M,qwen1.5b,B (correct B),1.0
luke2,uw-174351-mcq,10,mcq,文本甲 2:15,实体01离开后群体01去了哪里？,Went to Bethlehem to see the child.,llm_prompt_low,llama1b,B (correct B),1.0
luke2,uw-174351-mcq,10,mcq,文本甲 2:15,实体01离开后群体01去了哪里？,Went to Bethlehem to see the child.,llm_prompt_low,qwen1.5b,B (correct B),1.0
luke2,uw-174351-mcq,10,mcq,文本甲 2:15,实体01离开后群体01去哪儿？,Went to Bethlehem to see the child.,llm_prompt_low,qwen1.7b,B (correct B),1.0
luke2,uw-174351-mcq,10,mcq,Luke 2:15,实体01离开后群体01去了哪里？,Went to Bethlehem to see the child.,llm_prompt_medium,llama1b,None (correct B),0.0
luke2,uw-174351-mcq,10,mcq,文本甲 2:15,实体01离开后群体01去了哪里？,Went to Bethlehem to see the child.,llm_prompt_medium,qwen1.5b,B (correct B),1.0
luke2,uw-174351-mcq,10,mcq,文本甲 2:15,实体01离开后群体01去哪儿？,Went to Bethlehem to see the child.,llm_prompt_medium,qwen1.7b,B (correct B),1.0
luke2,uw-174351-mcq,10,mcq,Luke 2:15,实体01离开后群体01去了哪里？,Went to Bethlehem to see the child.,nllb-200-1.3B,llama1b,D (correct B),0.0
luke2,uw-174351-mcq,10,mcq,文本甲 2:15,实体01离开后群体01去了哪里？,Went to Bethlehem to see the child.,nllb-200-1.3B,qwen1.5b,B (correct B),1.0
luke2,uw-174351-mcq,10,mcq,文本甲 2:15,实体01离开后群体01去哪儿？,Went to Bethlehem to see the child.,nllb-200-1.3B,qwen1.7b,B (correct B),1.0
