chapter,kind,method,level,verse,cometkiwi,src,mt
1,method,nllb-200-distilled-600M,,3,0.615625,"With this in mind, since I myself have carefully investigated everything from the beginning, I too decided to write an orderly account for you, most excellent Theophilus,","我也经过从头开始仔细调查一切,就决定给你写一个顺序的记载,太弗利,"
1,method,nllb-200-distilled-600M,,4,0.541341,"so that you may know the certainty of the things you have been taught.

The Birth of John the Baptist Foretold",为了使你知道你所学到的东西是真的.
1,method,nllb-200-distilled-600M,,5,0.816012,"In the time of Herod king of Judea there was a priest named Zechariah, who belonged to the priestly division of Abijah; his wife Elizabeth was also a descendant of Aaron.","在希律犹大王的时候,有一个祭司,名叫撒迦利亚,是亚比亚的班子的,他的妻子是亚伦的后裔的伊利沙巴."
1,method,nllb-200-distilled-600M,,6,0.859427,"Both of them were righteous in the sight of God, observing all the Lord’s commands and decrees blamelessly.","他们两个在神面前都是义人,完全遵守主的一切诫命和律例."
1,method,nllb-200-distilled-600M,,7,0.856508,"But they were childless because Elizabeth was not able to conceive, and they were both very old.","他们没有孩子,因为伊丽莎白是无孕的,他们俩都很老了."
1,method,nllb-200-distilled-600M,,8,0.562537,"Once when Zechariah’s division was on duty and he was serving as priest before God,","有一天,撒迦利亚在神面前作祭司,在他的班子的职务中,"
1,method,nllb-200-distilled-600M,,9,0.753750,"he was chosen by lot, according to the custom of the priesthood, to go into the temple of the Lord and burn incense.","按祭司的惯例,他被选出子,进入主的殿中,烧香."
1,method,nllb-200-distilled-600M,,10,0.803751,"And when the time for the burning of incense came, all the assembled worshipers were praying outside.","焚烧的时候,众聚会的人都在外面祷告."
1,method,nllb-200-distilled-600M,,11,0.795682,"Then an angel of the Lord appeared to him, standing at the right side of the altar of incense.",子看见主的使者站在香坛右边.
1,method,nllb-200-distilled-600M,,12,0.836113,"When Zechariah saw him, he was startled and was gripped with fear.","撒迦利亚看见他,就惊,恐惧就临到他."
1,method,nllb-200-distilled-600M,,13,0.772358,"But the angel said to him: “Do not be afraid, Zechariah; your prayer has been heard. Your wife Elizabeth will bear you a son, and you are to call him John.","天使对他说:撒迦利亚啊,你不要害怕,因为你的祷告已经蒙了耳朵.你的妻子伊丽莎白必生一个儿子,你要叫他的名为约翰."
1,method,nllb-200-distilled-600M,,14,0.805407,"He will be a joy and delight to you, and many will rejoice because of his birth,","他必使你欢喜喜,许多人必因他的诞生欢喜."
1,method,nllb-200-distilled-600M,,15,0.618907,"for he will be great in the sight of the Lord. He is never to take wine or other fermented drink, and he will be filled with the Holy Spirit even before he is born.","因为他将在主眼前作大人,也不喝酒,也不喝酒;他还未出生的,就必被圣灵充满."
1,method,nllb-200-distilled-600M,,16,0.860159,He will bring back many of the people of Israel to the Lord their God.,"他必使以色列许多人归向主,他们的神."
1,method,nllb-200-distilled-600M,,17,0.673845,"And he will go on before the Lord, in the spirit and power of Elijah, to turn the hearts of the parents to their children and the disobedient to the wisdom of the righteous—to make ready a people prepared for the Lord.”","他将以利亚的灵和力量,在主面前行,使父母的心归与儿女,不听从的人归与义人的智慧,为主做好准备的人."
1,method,nllb-200-distilled-600M,,18,0.843176,"Zechariah asked the angel, “How can I be sure of this? I am an old man and my wife is well along in years.”","撒迦利亚问天使说:我怎能知道这事呢?我老了,我的妻子也老了."
1,method,nllb-200-distilled-600M,,19,0.849434,"The angel said to him, “I am Gabriel. I stand in the presence of God, and I have been sent to speak to you and to tell you this good news.","天使回答说:我是加布里埃尔,站在神面前,被差来说话和传福音给你."
1,method,nllb-200-distilled-600M,,20,0.652366,"And now you will be silent and not able to speak until the day this happens, because you did not believe my words, which will come true at their appointed time.”","你必沉默,不能说话,直到这事发生的日子,因为你不信我的话,在定时要成就."
1,method,nllb-200-distilled-600M,,21,0.823716,"Meanwhile, the people were waiting for Zechariah and wondering why he stayed so long in the temple.","人们在等待撒迦利亚,惊于他在殿里为何等了这么长."
1,method,nllb-200-distilled-600M,,22,0.831703,"When he came out, he could not speak to them. They realized he had seen a vision in the temple, for he kept making signs to them but remained unable to speak.","他出来的时候,不能对他们说话.他们知道他在殿里看见了一种异象.他向他们举着手语,却不能说话."
1,method,nllb-200-distilled-600M,,23,0.813560,"When his time of service was completed, he returned home.","服事的日子完毕,他回家去了."
1,method,nllb-200-distilled-600M,,24,0.773047,After this his wife Elizabeth became pregnant and for five months remained in seclusion.,"过了一天,他的妻子伊丽莎白怀孕了,隐藏了五个月."
1,method,nllb-200-distilled-600M,,25,0.622692,"“The Lord has done this for me,” she said. “In these days he has shown his favor and taken away my disgrace among the people.”

The Birth of Jesus Foretold","主这样对我行了.他现在显现了他的怜悯,从百姓中把我的羞辱从我身上.这是预言耶稣的诞生."
1,method,nllb-200-distilled-600M,,26,0.821276,"In the sixth month of Elizabeth’s pregnancy, God sent the angel Gabriel to Nazareth, a town in Galilee,","伊丽莎白怀六个月,神差遣加比利利天使到加利利的拿撒勒城,"
1,method,nllb-200-distilled-600M,,27,0.671461,"to a virgin pledged to be married to a man named Joseph, a descendant of David. The virgin’s name was Mary.","到了一个处女,与大卫的子孙约瑟所谓的男人订婚.这个处女的名字是玛利亚."
1,method,nllb-200-distilled-600M,,28,0.625657,"The angel went to her and said, “Greetings, you who are highly favored! The Lord is with you.”","天使进来对她说:""你是蒙恩的,你是蒙恩的.主与你同在."
1,method,nllb-200-distilled-600M,,29,0.742079,Mary was greatly troubled at his words and wondered what kind of greeting this might be.,"玛利亚听了这话,就甚丧,想知道这叫什么问候."
1,method,nllb-200-distilled-600M,,30,0.877129,"But the angel said to her, “Do not be afraid, Mary; you have found favor with God.","天使对她说:""玛利亚,你不要害怕,你蒙神的恩赐."
1,method,nllb-200-distilled-600M,,31,0.872113,"You will conceive and give birth to a son, and you are to call him Jesus.","你将怀孕,生一个儿子,你要叫他的名耶稣."
1,method,nllb-200-distilled-600M,,32,0.853612,"He will be great and will be called the Son of the Most High. The Lord God will give him the throne of his father David,","他必大大,必称为至高者的儿子.主神必赐给他他父亲大卫的宝座."
1,method,nllb-200-distilled-600M,,33,0.864662,and he will reign over Jacob’s descendants forever; his kingdom will never end.”,"他必永远统治雅各的后裔,他的国永远不会有末期."
1,method,nllb-200-distilled-600M,,34,0.612085,"“How will this be,” Mary asked the angel, “since I am a virgin?”","玛利亚问天使:""我是处女的."
1,method,nllb-200-distilled-600M,,35,0.843982,"The angel answered, “The Holy Spirit will come on you, and the power of the Most High will overshadow you. So the holy one to be born will be called the Son of God.","天使回答说:圣灵必降临你,至高者的权力必遮盖你.所以,你所生的圣子必称为神的儿子."
1,method,nllb-200-distilled-600M,,36,0.578576,"Even Elizabeth your relative is going to have a child in her old age, and she who was said to be unable to conceive is in her sixth month.","你的亲戚伊丽莎白也在老年的时候怀了孩子,这所谓是子的,现在已经怀了六个月了."
1,method,nllb-200-distilled-600M,,37,0.766918,For no word from God will ever fail.”,因为从真主那里没有一个言语能失败.
1,method,nllb-200-distilled-600M,,38,0.837554,"“I am the Lord’s servant,” Mary answered. “May your word to me be fulfilled.” Then the angel left her.

Mary Visits Elizabeth","玛利亚说:""我是主的仆人.愿你的话在我身上成就. "" 于是天使离开了她,去见伊利撒伯."
1,method,nllb-200-distilled-600M,,39,0.643080,"At that time Mary got ready and hurried to a town in the hill country of Judea,","在那些日子里,玛利亚起来,赶紧往犹大山地的一个城."
1,method,nllb-200-distilled-600M,,40,0.641042,where she entered Zechariah’s home and greeted Elizabeth.,"她进了撒迦利亚的家,问以利沙巴."
1,method,nllb-200-distilled-600M,,41,0.679638,"When Elizabeth heard Mary’s greeting, the baby leaped in her womb, and Elizabeth was filled with the Holy Spirit.","伊丽莎白听见玛利亚的问候,她的子宫里里就跳跃了,伊丽莎白就充满了圣灵."
1,method,nllb-200-distilled-600M,,42,0.820117,"In a loud voice she exclaimed: “Blessed are you among women, and blessed is the child you will bear!","她大声喊着说:你在妇女中是蒙福的,你的胎儿也蒙福的."
1,method,nllb-200-distilled-600M,,43,0.743358,"But why am I so favored, that the mother of my Lord should come to me?","我是怎麽得这样的恩典,我主的母亲来见我呢?"
1,method,nllb-200-distilled-600M,,44,0.829916,"As soon as the sound of your greeting reached my ears, the baby in my womb leaped for joy.","你的问候的声音在我耳边就响起了,我的子宫里的婴儿因欢喜跳跃起来."
